card_txn_id,card_id,txn_date,merchant_category,amount,is_fraud,customer_id,name,city,state,occupation,annual_income_x,credit_score,txn_year,txn_month,txn_day,txn_day_of_week,txn_hour,amount_income_ratio,amount_log,avg_amount,std_amount,total_spent,txn_count,annual_income_y,total_fraud,fraud_rate,merchant_category_encoded,city_encoded,state_encoded,occupation_encoded,fraud_probability,predicted_fraud,risk_level,is_life_event
2803961,25354,2022-03-07,Groceries,815.27,0,53646,Amit Singh,Delhi,Delhi,Salaried - Government,2834180,682,2022,3,7,0,0,0.0002876562929467102,6.704745182587555,1749.2816049382716,1598.4634626434668,141691.81,81,2834180,0,0.0,6,5,0,3,0.00046771602,0,Low,False
42546,31540,2025-08-04,Salary Credit,157.98,0,14082,Ritu Smith,Kolkata,West Bengal,Salaried - Government,2937346,766,2025,8,4,0,0,5.3783226837006315e-05,5.068778408144967,1400.7640816326532,1377.6768849164134,68637.44,49,2937346,0,0.0,10,10,11,3,0.00020796833,0,Low,False
2638736,15263,2024-08-29,Travel,2506.84,0,59103,Arjun Sharma,Ahmedabad,Gujarat,Student,1691606,725,2024,8,29,3,0,0.0014819281310611745,7.8271771038645,2106.638292682927,2258.51697177252,86372.17,41,1691606,0,0.0,12,0,1,6,6.5312364e-05,0,Low,False
423325,1749,2024-04-19,Fund Transfer,1764.11,0,17701,Ritu Chatterjee,Nagpur,Maharashtra,Freelancer,2787558,389,2024,4,19,4,0,0.0006328511791140564,7.475968290371578,2120.975487804878,1890.477246483539,173919.99,82,2787558,1,0.012048192771084338,5,13,5,1,0.48806754,1,High,False
2873844,59508,2023-02-05,Rent,79.68,0,7201,Sarah Patel,Kolkata,West Bengal,Salaried - Private,1803138,814,2023,2,5,6,0,4.4189604905667284e-05,4.390490713086011,2139.6628571428573,2275.358207299962,194709.32,91,1803138,0,0.0,9,10,11,4,5.1544255e-05,0,Low,False
1992885,21034,2022-07-09,Dining,342.09,0,13227,Karen Miller,Jaipur,Rajasthan,Retired,780811,600,2022,7,9,5,0,0.0004381208280610441,5.837992803418082,1447.6427777777778,1232.1063893707199,130287.85,90,780811,1,0.01098901098901099,1,8,7,2,0.22263919,0,Medium,False
2424438,27851,2018-07-12,Fuel,1589.35,0,4696,Mary Davis,Kolkata,West Bengal,Self Employed,3336599,810,2018,7,12,3,0,0.0004763381885751963,7.371709396776315,2042.9938095238097,1673.8648970978372,85805.74,42,3336599,0,0.0,4,10,11,5,0.00030714483,0,Low,False
2323105,15835,2018-02-02,Insurance,257.24,0,14631,Sneha Sharma,Bengaluru,Karnataka,Salaried - Private,574559,334,2018,2,2,4,0,0.0004477165135059872,5.553889385081584,1850.5336923076923,1490.9426712020668,120284.69,65,574559,0,0.0,8,1,2,4,0.00016231705,0,Low,False
2136698,46739,2020-06-21,Utilities,1772.96,0,1848,Jennifer Bose,Kolkata,West Bengal,Self Employed,1985148,672,2020,6,21,6,0,0.0008931118016834001,7.4809696147009985,1808.1908974358976,1451.8727101419838,141038.89,78,1985148,1,0.012658227848101266,13,10,11,5,0.020489488,0,Low,False
731435,33102,2025-09-20,Insurance,251.51,0,39373,Priya Pillai,Delhi,Delhi,Salaried - Government,1624625,392,2025,9,20,5,0,0.000154811014965906,5.531450851891594,1896.8989423076923,1532.1698438970184,197277.49,104,1624625,0,0.0,8,5,0,3,0.00018942711,0,Low,False
1377050,30430,2021-01-18,Healthcare,640.12,0,11894,Anjali Iyer,Kochi,Kerala,Self Employed,1908419,810,2021,1,18,0,0,0.00033541882814055606,6.463216646887834,1752.986105263158,1928.9627016354223,166533.68,95,1908419,1,0.010416666666666666,7,9,3,5,0.24442679,0,Medium,False
1300903,47461,2019-05-03,Shopping,73.62,0,4234,Elizabeth Gupta,Hyderabad,Telangana,Retired,1499188,431,2019,5,3,4,0,4.91065502748486e-05,4.312408567793012,1721.8583333333333,1311.2025263556902,72318.05,42,1499188,1,0.023255813953488372,11,6,9,2,0.21848013,0,Medium,False
246408,51176,2019-10-17,Salary Credit,2740.41,0,34844,Sarah Johnson,Jaipur,Rajasthan,Student,1883640,845,2019,10,17,3,0,0.0014548472877793592,7.9162276655618395,1406.545142857143,1305.1774043567261,49229.08,35,1883640,0,0.0,10,8,7,6,0.00011429925,0,Low,False
2928705,23625,2024-08-29,Utilities,2488.54,0,30522,William Chopra,Kochi,Kerala,Salaried - Government,1771313,460,2024,8,29,3,0,0.0014049118338137676,7.819853233436588,2003.8781188118812,1752.5544560656097,202391.69,101,1771313,1,0.00980392156862745,13,9,3,3,0.040314414,0,Low,False
2842731,6167,2026-03-09,Shopping,1593.35,0,16678,Arjun Nair,Kolkata,West Bengal,Student,555223,799,2026,3,9,0,0,0.0028697426624209326,7.3742214086477,1859.6820437956205,1865.1572692699394,254776.44,137,555223,2,0.014492753623188406,11,10,11,6,0.019475965,0,Low,False
2982227,27862,2022-11-04,Healthcare,1412.26,0,33348,Meera Chopra,Hyderabad,Telangana,Student,1701859,691,2022,11,4,4,0,0.0008298332412771908,7.253654371419275,1506.5033333333333,1426.1374638465488,76831.67,51,1701859,0,0.0,7,6,9,6,0.00010283387,0,Low,False
2267726,20602,2020-06-27,Fuel,5397.18,1,32268,James Desai,Indore,Madhya Pradesh,Freelancer,1020880,780,2020,6,27,5,0,0.005286786608821204,8.593817138705582,1889.2416279069766,2136.2550847552184,81237.39,43,1020880,1,0.022727272727272728,4,7,4,1,0.39156887,1,High,False
2825440,33346,2025-01-12,Rent,2252.73,0,41991,David Johnson,Nagpur,Maharashtra,Self Employed,2373876,706,2025,1,12,6,0,0.0009489666061046971,7.720341900379427,1841.5723711340206,1930.720607102206,178632.52,97,2373876,1,0.01020408163265306,9,13,5,5,0.016001923,0,Low,False
1474086,12931,2018-06-19,ATM Withdrawal,3450.94,0,33382,Kiran Rao,Kolkata,West Bengal,Retired,2941434,619,2018,6,19,1,0,0.0011732164742719116,8.14669167082399,1685.27125,1620.8553168236301,148303.87,88,2941434,0,0.0,0,10,11,2,0.00015175698,0,Low,False
965157,46222,2022-05-18,Education,417.63,0,31814,Meera Joshi,Pune,Maharashtra,Student,366535,820,2022,5,18,2,0,0.0011393969487308205,6.036987474906881,1644.8431914893617,1347.9473126268153,77307.63,47,366535,0,0.0,2,14,5,6,6.491999e-05,0,Low,False
72260,53147,2019-04-07,Education,4623.93,0,10187,John Kumar,Pune,Maharashtra,Retired,3390877,326,2019,4,7,6,0,0.0013636379722302013,8.439216514696852,2177.885,2238.3050839606994,113250.02,52,3390877,1,0.018867924528301886,2,14,5,2,0.020149505,0,Low,True
2245776,53651,2024-06-12,Fuel,3055.83,0,24738,Sanjay Desai,Bhopal,Madhya Pradesh,Salaried - Private,2577853,425,2024,6,12,2,0,0.0011854162415714776,8.0251337102693,1771.699411764706,1594.0812937211608,180713.34,102,2577853,1,0.009708737864077669,4,2,4,4,0.40409452,1,High,False
806559,39520,2024-08-22,Entertainment,1719.06,0,40680,Arjun Chatterjee,Kolkata,West Bengal,Salaried - Government,3337668,473,2024,8,22,3,0,0.0005150480769662899,7.4501144529200065,2380.8852747252745,2152.1855628021694,216660.56,91,3337668,1,0.010869565217391304,3,10,11,3,0.052425973,0,Low,False
2649217,25778,2018-05-18,Groceries,2710.44,0,38524,Barbara Williams,Ahmedabad,Gujarat,Retired,1860854,531,2018,5,18,4,0,0.001456556260428674,7.905235138062841,1933.083350253807,1720.9321915197957,380817.42,197,1860854,0,0.0,6,0,1,2,0.00035235428,0,Low,False
958073,21450,2021-05-20,Fund Transfer,884.35,0,45549,Amit Brown,Ahmedabad,Gujarat,Self Employed,2671539,843,2021,5,20,3,0,0.00033102629943777747,6.785983047052226,1904.4282716049383,1739.7493132853872,154258.69,81,2671539,0,0.0,5,0,1,5,0.00028826407,0,Low,False
2585148,43694,2022-12-13,Utilities,1124.39,0,45805,Priya Singh,Kochi,Kerala,Business Owner,1725291,379,2022,12,13,1,0,0.0006517099714135347,7.025884921230182,2291.96608,1945.0302495491223,286495.76,125,1725291,0,0.0,13,9,3,0,0.00014907598,0,Low,False
2089526,1849,2019-12-25,Groceries,1188.65,0,36926,Jessica Smith,Bengaluru,Karnataka,Business Owner,2535230,518,2019,12,25,2,0,0.00046885273965173197,7.081414425197439,2000.071116751269,1726.8532761868678,394014.01,197,2535230,1,0.005050505050505051,6,1,2,0,0.013013648,0,Low,False
1922379,50739,2018-05-09,Healthcare,911.17,0,19739,Ajay Davis,Kolkata,West Bengal,Student,2390512,341,2018,5,9,2,0,0.0003811608637978542,6.815826376212128,1891.1157462686567,1870.1970757064664,253409.51,134,2390512,2,0.014814814814814815,7,10,11,6,0.06517188,0,Low,False
794485,64763,2022-12-16,Utilities,1529.46,0,47676,Robert Johnson,Jaipur,Rajasthan,Salaried - Private,524399,632,2022,12,16,4,0,0.0029165903890160183,7.333323622794017,2415.1754,2902.61436222463,120758.77,50,524399,0,0.0,13,8,7,4,0.00017634063,0,Low,False
2424975,36189,2023-07-24,Insurance,557.96,0,33511,Vikram Sharma,Mumbai,Maharashtra,Salaried - Private,2275870,890,2023,7,24,0,0,0.00024516328034409685,6.326077914244196,1824.6004494382023,1739.4841812797615,162389.44,89,2275870,0,0.0,8,12,5,4,0.00037121837,0,Low,False
2435041,53595,2021-04-19,Education,430.84,0,12604,Barbara Sharma,Bhopal,Madhya Pradesh,Retired,1406199,610,2021,4,19,0,0,0.0003063860048357275,6.068055149269695,1537.705,1461.3973280975808,227580.34,148,1406199,1,0.006711409395973154,2,2,4,2,0.08819894,0,Low,False
21980,28869,2025-01-05,Utilities,4437.04,0,48273,Arjun Nair,Chandigarh,Punjab,Self Employed,3494903,450,2025,1,5,6,0,0.001269574214341796,8.397968116520872,1985.0032727272728,1591.805041646531,109175.18000000001,55,3494903,1,0.017857142857142856,13,3,6,5,0.004570214,0,Low,False
1800575,25352,2020-03-31,Insurance,933.88,0,30806,Vikram Kumar,Pune,Maharashtra,Salaried - Private,2519346,633,2020,3,31,1,0,0.00037068335564731657,6.840418178806127,2097.868547008547,1974.5470077189439,245450.62,117,2519346,0,0.0,8,14,5,4,0.00025435034,0,Low,False
1412467,11103,2018-12-05,Healthcare,6873.32,0,44159,James Pillai,Hyderabad,Telangana,Self Employed,1787325,828,2018,12,5,2,0,0.003845588325800665,8.835548008552037,1773.052132352941,1573.1552472923856,241135.09,136,1787325,1,0.0072992700729927005,7,6,9,5,0.001991954,0,Low,False
126103,52636,2018-08-01,Education,1163.19,0,9550,Jessica Garcia,Chennai,Tamil Nadu,Business Owner,1847077,779,2018,8,1,2,0,0.0006297460096433394,7.059780845211327,1979.6568421052632,1748.8451983275493,188067.4,95,1847077,0,0.0,2,4,8,0,0.00019310304,0,Low,False
1860352,8316,2022-07-16,Fuel,289.81,0,11389,Ritu Davis,Delhi,Delhi,Student,2151862,896,2022,7,16,5,0,0.00013467864822249372,5.672670132963575,1609.021489361702,1579.320463632297,75624.01,47,2151862,0,0.0,4,5,0,6,0.00015884722,0,Low,False
721873,45490,2021-03-03,Insurance,4177.86,1,52829,Richard Chatterjee,Bengaluru,Karnataka,Student,3425681,893,2021,3,3,2,0,0.0012195702928643113,8.337793761049229,1929.7619607843137,1687.7634225862578,98417.86,51,3425681,2,0.038461538461538464,8,1,2,6,0.007325785,0,Low,False
738689,13014,2018-11-28,Groceries,3518.78,1,6997,Mary Miller,Delhi,Delhi,Self Employed,626439,631,2018,11,28,2,0,0.005617106187344359,8.166153766638937,1755.531573033708,1665.7542027636516,156242.31,89,626439,1,0.011111111111111112,6,5,0,5,0.025050554,0,Low,False
1726441,4722,2025-07-14,Utilities,2837.06,0,2791,Charles Martinez,Indore,Madhya Pradesh,Self Employed,2984507,636,2025,7,14,0,0,0.0009505955420457911,7.9508759991455555,1825.5275555555556,1743.615939358714,246446.22,135,2984507,1,0.007352941176470588,13,7,4,5,0.037053574,0,Low,False
1060113,1231,2022-04-21,Groceries,6927.65,0,7685,David Pillai,Lucknow,Uttar Pradesh,Salaried - Government,787827,713,2022,4,21,3,0,0.008793353371548103,8.843420268012148,1620.3016494845363,1636.2929309161,157169.26,97,787827,1,0.01020408163265306,6,11,10,3,0.0058120023,0,Low,False
171978,10718,2020-08-23,Insurance,1354.27,0,21470,Barbara Verma,Chandigarh,Punjab,Business Owner,295789,764,2020,8,23,6,0,0.004578484735792285,7.211755975456387,1658.1380597014925,1645.9407471399006,222190.5,134,295789,0,0.0,8,3,6,0,0.0001490697,0,Low,False
2170079,33192,2018-10-19,Rent,737.69,0,5647,Karen Singh,Jaipur,Rajasthan,Self Employed,2270435,648,2018,10,19,4,0,0.00032491116243752306,6.604878347147814,1908.718139534884,1674.6680883267668,164149.76,86,2270435,0,0.0,9,8,7,5,0.00041339567,0,Low,False
2757092,37739,2018-01-30,Salary Credit,2913.5,0,54030,William Smith,Mumbai,Maharashtra,Salaried - Private,1430132,373,2018,1,30,1,0,0.0020372231114169103,7.977453557485605,1999.8245270270272,1965.4251293071477,295974.03,148,1430132,2,0.013422818791946308,10,12,5,4,0.42767254,1,High,False
836416,37731,2022-02-20,Groceries,600.87,0,40418,Rahul Smith,Chennai,Tamil Nadu,Retired,2850065,579,2022,2,20,6,0,0.00021082669664491981,6.40004147514509,1811.6132098765434,1460.5671323212327,146740.67,81,2850065,0,0.0,6,4,8,2,9.498154e-05,0,Low,False
855843,8371,2024-02-07,Shopping,511.15,0,6463,John Chopra,Lucknow,Uttar Pradesh,Salaried - Government,2872338,429,2024,2,7,2,0,0.0001779560142448367,6.238617550882544,2058.106575342466,1766.2812694625952,300483.56,146,2872338,0,0.0,11,11,10,3,0.00029544404,0,Low,False
2016515,56486,2023-08-07,Groceries,6781.19,0,39048,Rohan Brown,Lucknow,Uttar Pradesh,Student,1096670,307,2023,8,7,0,0,0.006183431494039689,8.822055337627871,2035.5439325842697,1702.3337771208105,181163.41,89,1096670,0,0.0,6,11,10,6,5.492697e-05,0,Low,False
1598840,46551,2021-11-01,Education,547.59,0,28399,Ritu Reddy,Bhopal,Madhya Pradesh,Business Owner,2998813,755,2021,11,1,0,0,0.00018260218873194538,6.307351350120086,1995.620205479452,1680.9902169599707,291360.55,146,2998813,1,0.006802721088435374,2,2,4,0,0.01610165,0,Low,False
1564027,7608,2021-06-05,Education,1263.07,0,30464,Meera Iyer,Indore,Madhya Pradesh,Self Employed,2167960,361,2021,6,5,5,0,0.000582607343951298,7.142091952920237,1868.358,1847.6975605551986,93417.9,50,2167960,0,0.0,2,7,4,5,0.00037536808,0,Low,False
1645645,14405,2021-01-17,Travel,197.96,0,16164,Charles Jones,Nagpur,Maharashtra,Student,1983555,378,2021,1,17,6,0,9.980056020601385e-05,5.2931037994951495,1848.23656,1775.516833358808,231029.57,125,1983555,0,0.0,12,13,5,6,7.5869524e-05,0,Low,False
2425838,34829,2023-05-05,Education,1085.76,0,25143,Richard Bose,Jaipur,Rajasthan,Retired,3358315,497,2023,5,5,4,0,0.00032330489447687474,6.990956071574898,1458.8225531914895,1537.7904858997451,68564.66,47,3358315,0,0.0,2,8,7,2,0.00058026036,0,Low,False
1388073,6376,2022-10-14,Fund Transfer,669.17,0,57794,Priya Bose,Hyderabad,Telangana,Self Employed,3276405,772,2022,10,14,4,0,0.00020423903508905793,6.507531411543942,2082.6279999999997,1796.8219820162012,187436.52,90,3276405,0,0.0,5,6,9,5,0.00020348771,0,Low,False
2669571,29246,2023-09-03,Fuel,150.86,0,36328,Jessica Gupta,Indore,Madhya Pradesh,Business Owner,2790141,729,2023,9,3,6,0,5.406893269231459e-05,5.022959043785088,1755.0613636363635,1800.1403340638974,77222.7,44,2790141,0,0.0,4,7,4,0,0.00011171038,0,Low,False
1975392,50900,2025-11-18,Entertainment,221.87,0,4433,Thomas Martinez,Ahmedabad,Gujarat,Business Owner,2202744,456,2025,11,18,1,0,0.00010072432351452392,5.406588641831824,1879.977967032967,1988.1750703660698,342155.99,182,2202744,1,0.00546448087431694,3,0,1,0,0.009465623,0,Low,False
2239043,28906,2023-12-31,Dining,1124.07,0,1824,Arjun Davis,Jaipur,Rajasthan,Business Owner,1373984,747,2023,12,31,6,0,0.000818109368006201,7.025600534925021,1961.7093548387097,1864.8256779762476,60812.99,31,1373984,0,0.0,1,8,7,0,7.4534335e-05,0,Low,False
1063802,10961,2024-06-03,Salary Credit,2497.15,0,5769,Karen Johnson,Chandigarh,Punjab,Salaried - Government,1441224,825,2024,6,3,0,0,0.0017326579819250986,7.823305736921142,2273.7364516129032,2372.44887620718,140971.66,62,1441224,0,0.0,10,3,6,3,0.00017676738,0,Low,False
2046916,2612,2020-11-26,Entertainment,1466.61,0,32056,Arjun Rao,Hyderabad,Telangana,Freelancer,3395555,844,2020,11,26,3,0,0.00043192042775910626,7.291390506303648,1869.5270422535214,1818.5363679208524,265472.84,142,3395555,0,0.0,3,6,9,1,0.00017361034,0,Low,False
2226828,36551,2026-03-02,Utilities,1276.95,0,56007,Mary Patel,Bhopal,Madhya Pradesh,Business Owner,1073138,853,2026,3,2,0,0,0.0011899204110557907,7.153012510541458,1721.4697826086956,1541.4867937164345,79187.61,46,1073138,0,0.0,13,2,4,0,8.827202e-05,0,Low,False
2958038,60840,2018-06-20,Education,3649.52,0,49723,Kiran Sharma,Indore,Madhya Pradesh,Self Employed,1714302,741,2018,6,20,2,0,0.0021288652006092273,8.20262490218268,1742.0440845070423,1838.4926134995535,247370.26,142,1714302,1,0.006993006993006993,2,7,4,5,0.6536421,1,High,True
2150231,59596,2019-09-15,Shopping,3338.96,0,36017,Sneha Kapoor,Nagpur,Maharashtra,Student,2737925,866,2019,9,15,6,0,0.0012195216379113241,8.113714109851129,1839.2035416666668,1685.8131478166656,176563.54,96,2737925,0,0.0,11,13,5,6,8.72859e-05,0,Low,False
2202081,43750,2022-01-11,Insurance,3153.82,0,12575,Pooja Rodriguez,Pune,Maharashtra,Student,255340,357,2022,1,11,1,0,0.01235140459229031,8.056686721049829,2298.8957954545454,2030.474139592938,202302.83,88,255340,0,0.0,8,14,5,6,7.290723e-05,0,Low,False
475076,48869,2024-04-21,Utilities,1471.4,0,51986,William Pillai,Jaipur,Rajasthan,Student,1416402,327,2024,4,21,6,0,0.0010388286384595345,7.294649001504866,1921.5079591836734,1629.4920828998365,94153.89,49,1416402,0,0.0,13,8,7,6,9.942418e-05,0,Low,False
1146408,13677,2024-09-06,Entertainment,1464.07,0,47947,Amit Kapoor,Kolkata,West Bengal,Self Employed,1235907,724,2024,9,6,4,0,0.0011846108286377303,7.289658301879631,1702.2980357142858,1800.1082581206754,95328.69,56,1235907,1,0.017543859649122806,3,10,11,5,0.3151178,0,High,False
998405,46178,2023-02-22,Entertainment,11584.16,0,9049,Jennifer Garcia,Kochi,Kerala,Salaried - Government,1312873,883,2023,2,22,2,0,0.008823512385803969,9.357480247733557,2025.2964150943394,2010.3073580799435,107340.70999999999,53,1312873,1,0.018518518518518517,3,9,3,3,0.07378438,0,Low,False
1223297,59151,2022-07-01,Travel,1513.22,0,27807,Michael Chatterjee,Chennai,Tamil Nadu,Freelancer,2389605,883,2022,7,1,4,0,0.0006332508371672987,7.322655733876787,1722.9220481927712,1530.0007150628228,286005.06,166,2389605,2,0.011976047904191617,12,4,8,1,0.05495752,0,Low,False
2005503,25141,2024-05-08,Shopping,5115.22,0,4637,James Jones,Jaipur,Rajasthan,Student,1397526,725,2024,5,8,2,0,0.0036601940427626804,8.54017116411974,2011.7246153846156,1678.302696519012,104609.68000000001,52,1397526,0,0.0,11,8,7,6,0.00014059014,0,Low,True
1838775,463,2022-06-28,Utilities,888.05,0,16435,Ritu Bose,Delhi,Delhi,Self Employed,3044240,549,2022,6,28,1,0,0.0002917147492593392,6.790153476901957,1890.732575757576,1814.404287009515,249576.7,132,3044240,0,0.0,13,5,0,5,0.00012796865,0,Low,False
2791183,14902,2022-05-18,Fuel,1993.4,0,4229,Thomas Gupta,Kochi,Kerala,Salaried - Government,3250325,521,2022,5,18,2,0,0.0006132923282156929,7.598098532209348,2086.783185840708,2118.158034278615,235806.5,113,3250325,1,0.008771929824561403,4,9,3,3,0.77619314,1,High,False
1092127,16545,2024-03-02,Salary Credit,1001.3,0,33723,Anita Williams,Nagpur,Maharashtra,Student,943551,567,2024,3,2,5,0,0.0010612027741979243,6.9100526380308205,2178.237755102041,1792.7539679490155,106733.65,49,943551,1,0.02,10,13,5,6,0.050867952,0,Low,False
1357112,50379,2021-12-09,Shopping,2254.69,0,45963,Neha Bose,Delhi,Delhi,Freelancer,2507911,785,2021,12,9,3,0,0.0008990307474903426,7.721211191828628,1799.9936842105262,1665.220760742455,68399.76,38,2507911,0,0.0,11,5,0,1,0.000102139216,0,Low,False
1263904,13566,2020-10-01,Groceries,510.48,0,20188,Susan Iyer,Bengaluru,Karnataka,Retired,2806999,810,2020,10,1,3,0,0.0001818596366227289,6.237308483942967,1331.0670833333334,1511.767001856762,127782.44,96,2806999,0,0.0,6,1,2,2,0.00017038177,0,Low,False
2544323,40566,2020-07-21,Fund Transfer,149.43,0,43309,Sarah Nair,Pune,Maharashtra,Freelancer,2407328,751,2020,7,21,1,0,6.2072944744985e-05,5.013497859709733,1577.010947368421,1387.7462667669795,149816.04,95,2407328,1,0.010416666666666666,5,14,5,1,0.03744112,0,Low,False
2046841,62468,2024-03-28,Dining,594.02,0,53596,Anita Verma,Kochi,Kerala,Freelancer,2966337,561,2024,3,28,3,0,0.0002002536460780936,6.388595018426089,1949.8943137254903,2189.8839045294203,99444.61,51,2966337,0,0.0,1,9,3,1,8.871937e-05,0,Low,False
1160945,42699,2019-10-08,Dining,4505.48,0,16089,Arjun Chatterjee,Chennai,Tamil Nadu,Freelancer,1643581,524,2019,10,8,1,0,0.002741256596871954,8.413271639952665,1842.454065934066,1955.138844085264,167663.32,91,1643581,0,0.0,1,4,8,1,0.0002273629,0,Low,False
889860,29912,2018-06-09,Utilities,779.41,0,9344,Arjun Jones,Hyderabad,Telangana,Retired,2149612,589,2018,6,9,5,0,0.000362581543747642,6.659819422608427,2054.3083146067415,2025.9783557867647,182833.44,89,2149612,0,0.0,13,6,9,2,0.0002960748,0,Low,False
2336370,29321,2019-04-01,Rent,805.44,0,33702,Arjun Desai,Jaipur,Rajasthan,Salaried - Government,1262571,383,2019,4,1,0,0,0.0006379358959330637,6.6926294992615105,1825.3972142857142,1745.2295963268157,255555.61,140,1262571,0,0.0,9,8,7,3,0.0004110499,0,Low,False
161992,37102,2024-10-27,Insurance,1428.09,0,57353,Amit Joshi,Jaipur,Rajasthan,Freelancer,981831,518,2024,10,27,6,0,0.0014545156401502496,7.264793157052309,1977.3159523809525,1871.3661733843098,166094.54,84,981831,0,0.0,8,8,7,1,0.00012431151,0,Low,False
644129,4358,2019-03-12,Education,1740.86,0,25184,Pooja Chatterjee,Nagpur,Maharashtra,Student,2300324,617,2019,3,12,1,0,0.0007567887146381489,7.462708786789015,1711.644,1670.707525208334,85582.2,50,2300324,0,0.0,2,13,5,6,0.00021741586,0,Low,False
1548853,48531,2024-08-10,Shopping,1854.98,0,51289,Rahul Miller,Delhi,Delhi,Self Employed,3227860,414,2024,8,10,5,0,0.000574677781973883,7.5261681374260165,1758.2195679012345,1564.515101671107,284831.57,162,3227860,1,0.006134969325153374,11,5,0,5,0.095348954,0,Low,False
